id,human_readable_id,title,type,description,text_unit_ids,frequency,degree,x,y
1c5ca778-c94f-42c0-9c96-329fc31d2d9f,71,2022-2024年款,PRODUCT_MODEL,此次召回涉及2022-2024年款福特车型，包括F-150、野马、探险者、林肯领航员和福克斯。,['c9b1557ad642da8419224b344fe415c31bd5319cbddb93aac9ba076d3b5267364f7c32470888c2d90fe8bc829ebb69c443c35fe938cf450b2f80898fe15bbfb1'],1,6,0.0,0.0
8e272d05-7da3-4ca1-b602-b85755c74593,72,燃油系统,COMPONENT,燃油系统是汽车的重要组成部分，此次召回涉及该系统中的燃油泵控制模块故障问题。,['c9b1557ad642da8419224b344fe415c31bd5319cbddb93aac9ba076d3b5267364f7c32470888c2d90fe8bc829ebb69c443c35fe938cf450b2f80898fe15bbfb1'],1,2,0.0,0.0
2e48c901-1b82-4512-9d6e-7f5ada64052a,73,车主通知信,NOTIFICATION_METHOD,"""车主通知信""是用于通知车主召回相关信息的重要文件。根据提供的数据，车主通知信的邮寄日期存在差异，一份描述指出该通知信已于2024年6月5日邮寄，而另一份描述则表明其邮寄日期为2024年10月5日。综合分析后，较晚的日期可能是更新后的信息，因此可以推断车主通知信最终于2024年10月5日邮寄，以确保车主及时了解召回相关信息并采取必要行动。这一通知信在产品安全领域中发挥了关键作用，旨在维护消费者权益和提升产品安全性。","['c9b1557ad642da8419224b344fe415c31bd5319cbddb93aac9ba076d3b5267364f7c32470888c2d90fe8bc829ebb69c443c35fe938cf450b2f80898fe15bbfb1'
 'bdd82bb05fd541edefd037066d88ac3f733d613d919b7091d5bc33f5b6665ffa0123bcbcecaa90e4a4aa3b047e7c8e308aa10f46dc58f39cbfc275ed90ef2265']",2,3,0.0,0.0
5897d535-4873-4a46-82b3-08bddf254f35,74,2024年6月5日,EVALUATION_STATUS,车主通知信的邮寄日期为2024年6月5日，标志着召回程序的关键进展。,['c9b1557ad642da8419224b344fe415c31bd5319cbddb93aac9ba076d3b5267364f7c32470888c2d90fe8bc829ebb69c443c35fe938cf450b2f80898fe15bbfb1'],1,1,0.0,0.0
48ec9865-703d-4099-ac44-a1b3d72e5f8e,75,整车,PRODUCT_CATEGORY,此次召回涉及整车产品，包括多款福特车型。,['c9b1557ad642da8419224b344fe415c31bd5319cbddb93aac9ba076d3b5267364f7c32470888c2d90fe8bc829ebb69c443c35fe938cf450b2f80898fe15bbfb1'],1,1,0.0,0.0
e004e729-805c-4040-aaf3-42a66b471253,76,现代汽车公司,MANUFACTURER,现代汽车公司正在召回部分2023-2025年款现代索纳塔、途胜、伊兰特、KONA电动版、IONIQ 5和IONIQ 6车型。,['bdd82bb05fd541edefd037066d88ac3f733d613d919b7091d5bc33f5b6665ffa0123bcbcecaa90e4a4aa3b047e7c8e308aa10f46dc58f39cbfc275ed90ef2265'],1,11,0.0,0.0
d9c53274-74ec-43c5-88ef-923b7fc02bf8,77,现代,BRAND,现代是现代汽车公司旗下的品牌，涉及多款车型的召回事件。,['bdd82bb05fd541edefd037066d88ac3f733d613d919b7091d5bc33f5b6665ffa0123bcbcecaa90e4a4aa3b047e7c8e308aa10f46dc58f39cbfc275ed90ef2265'],1,1,0.0,0.0
def357fb-24c2-43e0-8417-4db268079781,78,北京现代,MANUFACTURER,北京现代是现代汽车公司与北京汽车的合资企业，负责生产和销售现代品牌汽车。,['bdd82bb05fd541edefd037066d88ac3f733d613d919b7091d5bc33f5b6665ffa0123bcbcecaa90e4a4aa3b047e7c8e308aa10f46dc58f39cbfc275ed90ef2265'],1,1,0.0,0.0
70d8908d-4cb5-42f0-9938-e588b5aaebb4,79,索纳塔,VEHICLE_MODEL,索纳塔是现代汽车公司生产的一款中型轿车，涉及电子稳定控制系统传感器校准问题的召回事件。,['bdd82bb05fd541edefd037066d88ac3f733d613d919b7091d5bc33f5b6665ffa0123bcbcecaa90e4a4aa3b047e7c8e308aa10f46dc58f39cbfc275ed90ef2265'],1,1,0.0,0.0
5ef2238c-5b82-4678-9924-1735ffaa155c,80,途胜,VEHICLE_MODEL,途胜是现代汽车公司生产的一款紧凑型SUV车型，涉及电子稳定控制系统传感器校准问题的召回事件。,['bdd82bb05fd541edefd037066d88ac3f733d613d919b7091d5bc33f5b6665ffa0123bcbcecaa90e4a4aa3b047e7c8e308aa10f46dc58f39cbfc275ed90ef2265'],1,1,0.0,0.0
5e22d40f-a041-46dc-a0a7-bda687cd1521,81,伊兰特,VEHICLE_MODEL,伊兰特是现代汽车公司生产的一款紧凑型轿车，涉及电子稳定控制系统传感器校准问题的召回事件。,['bdd82bb05fd541edefd037066d88ac3f733d613d919b7091d5bc33f5b6665ffa0123bcbcecaa90e4a4aa3b047e7c8e308aa10f46dc58f39cbfc275ed90ef2265'],1,1,0.0,0.0
69be4edd-dd99-4c08-83cc-050959a0f32d,82,KONA电动版,VEHICLE_MODEL,KONA电动版是现代汽车公司生产的一款电动车型，涉及电子稳定控制系统传感器校准问题的召回事件。,['bdd82bb05fd541edefd037066d88ac3f733d613d919b7091d5bc33f5b6665ffa0123bcbcecaa90e4a4aa3b047e7c8e308aa10f46dc58f39cbfc275ed90ef2265'],1,1,0.0,0.0
34cd6bb2-6d1f-4618-b331-898fa0df53e7,83,IONIQ 5,VEHICLE_MODEL,IONIQ 5是现代汽车公司生产的一款电动车型，涉及电子稳定控制系统传感器校准问题的召回事件。,['bdd82bb05fd541edefd037066d88ac3f733d613d919b7091d5bc33f5b6665ffa0123bcbcecaa90e4a4aa3b047e7c8e308aa10f46dc58f39cbfc275ed90ef2265'],1,1,0.0,0.0
1ced5d50-0468-481d-92c5-242338dddd4c,84,IONIQ 6,VEHICLE_MODEL,IONIQ 6是现代汽车公司生产的一款电动车型，涉及电子稳定控制系统传感器校准问题的召回事件。,['bdd82bb05fd541edefd037066d88ac3f733d613d919b7091d5bc33f5b6665ffa0123bcbcecaa90e4a4aa3b047e7c8e308aa10f46dc58f39cbfc275ed90ef2265'],1,1,0.0,0.0
bb0842df-ab36-4941-8e86-3a3d179f8c91,85,电子稳定控制系统,COMPONENT,电子稳定控制系统(ESC)传感器可能存在校准问题，导致系统在某些驾驶条件下无法正确识别车辆侧滑。,['bdd82bb05fd541edefd037066d88ac3f733d613d919b7091d5bc33f5b6665ffa0123bcbcecaa90e4a4aa3b047e7c8e308aa10f46dc58f39cbfc275ed90ef2265'],1,3,0.0,0.0
44558bf8-505a-4ea6-9be9-91b2c61ec575,86,校准问题,DEFECT,电子稳定控制系统传感器的校准问题可能增加发生碰撞的风险。,['bdd82bb05fd541edefd037066d88ac3f733d613d919b7091d5bc33f5b6665ffa0123bcbcecaa90e4a4aa3b047e7c8e308aa10f46dc58f39cbfc275ed90ef2265'],1,2,0.0,0.0
28cf12e4-f697-45bf-a91f-e33093a4e160,87,免费更新电子稳定控制系统软件,REPAIR_MEASURE,经销商将免费更新电子稳定控制系统软件以解决问题。,['bdd82bb05fd541edefd037066d88ac3f733d613d919b7091d5bc33f5b6665ffa0123bcbcecaa90e4a4aa3b047e7c8e308aa10f46dc58f39cbfc275ed90ef2265'],1,1,0.0,0.0
339eefcc-fb75-40cc-b134-f7c81f3b47d4,88,韩国,COUNTRY,召回事件涉及的生产国为韩国。,['bdd82bb05fd541edefd037066d88ac3f733d613d919b7091d5bc33f5b6665ffa0123bcbcecaa90e4a4aa3b047e7c8e308aa10f46dc58f39cbfc275ed90ef2265'],1,1,0.0,0.0
3cc6bade-857a-4851-94ef-16de33e8b5f0,89,HTTPS://WWW.NHTSA.GOV/RECALLS?NHTSAID=24V612000,WEBSITE,召回事件的详细信息可通过此网址查看。,['bdd82bb05fd541edefd037066d88ac3f733d613d919b7091d5bc33f5b6665ffa0123bcbcecaa90e4a4aa3b047e7c8e308aa10f46dc58f39cbfc275ed90ef2265'],1,1,0.0,0.0
6e851e99-3a10-4c52-92e0-f0737bf70d40,90,召回编号248,RECALL,现代汽车公司此次召回编号为248，涉及电子稳定控制系统传感器校准问题。,['bdd82bb05fd541edefd037066d88ac3f733d613d919b7091d5bc33f5b6665ffa0123bcbcecaa90e4a4aa3b047e7c8e308aa10f46dc58f39cbfc275ed90ef2265'],1,2,0.0,0.0
410249d9-a906-42db-b2a9-ba09e4569859,91,碰撞风险,INCIDENT,电子稳定控制系统传感器校准问题可能增加发生碰撞的风险。,['bdd82bb05fd541edefd037066d88ac3f733d613d919b7091d5bc33f5b6665ffa0123bcbcecaa90e4a4aa3b047e7c8e308aa10f46dc58f39cbfc275ed90ef2265'],1,1,0.0,0.0
53bc2049-09ce-498e-89f5-33175baf1d2c,92,现代摩比斯,,,['bdd82bb05fd541edefd037066d88ac3f733d613d919b7091d5bc33f5b6665ffa0123bcbcecaa90e4a4aa3b047e7c8e308aa10f46dc58f39cbfc275ed90ef2265'],1,1,0.0,0.0
93f7bdfb-d8d9-46de-9ab0-88cb3a18115b,93,上汽大众汽车有限公司,MANUFACTURER,上汽大众汽车有限公司是帕萨特系列车型的生产者，位于江苏省南京市，属于合资国有企业。,['68ccd9cdfb252b2bd7c53ee44b9e89602f2265848a662bded6f449414e7f6b943fdc4915466855fd1cc30a9b28b0bbac0086b73b29470a47c0f3de238f4bef3b'],1,1,0.0,0.0
bf7e3c70-126d-4525-82ea-5f09b55dc3c2,94,大众,BRAND,大众是由一汽-大众汽车有限公司生产的知名汽车品牌，其旗下帕萨特系列车型因发动机异响问题引发关注。此外，大众品牌还涉及召回事件，显示其在产品安全领域面临一定的挑战。这些问题凸显了大众在质量控制和消费者安全保障方面的重要性，同时也反映了其在汽车行业中的广泛影响力。,"['68ccd9cdfb252b2bd7c53ee44b9e89602f2265848a662bded6f449414e7f6b943fdc4915466855fd1cc30a9b28b0bbac0086b73b29470a47c0f3de238f4bef3b'
 '6cd3f80a42aadb0646807718032bbd6ecfc9cf1b81e27e400f14d0b1ab3412b5200cb5c88b35527494a03c5a79e24863fcda8e42d8100621a8d64482d28cb61c']",2,4,0.0,0.0
2d1cba92-cb75-43e7-9d90-bba66fdb6202,95,帕萨特系列,VEHICLE_MODEL,帕萨特系列是大众品牌的一款车型，包括SVW7203QSD(帕萨特)，行驶里程为3.2万公里。,['68ccd9cdfb252b2bd7c53ee44b9e89602f2265848a662bded6f449414e7f6b943fdc4915466855fd1cc30a9b28b0bbac0086b73b29470a47c0f3de238f4bef3b'],1,2,0.0,0.0
0ebeaa14-e2d4-4757-8e1b-7ecdd5164a34,96,发动机,COMPONENT,发动机是车辆的核心部件，涉及正时链条松动或张紧器故障问题。,['68ccd9cdfb252b2bd7c53ee44b9e89602f2265848a662bded6f449414e7f6b943fdc4915466855fd1cc30a9b28b0bbac0086b73b29470a47c0f3de238f4bef3b'],1,4,0.0,0.0
fab49198-e75a-4738-8c20-a6cfd3e1a38e,97,正时链条松动,DEFECT,车辆发动机正时链条存在轻微松动现象，属于正常磨损范围内，但已接近更换周期。,['68ccd9cdfb252b2bd7c53ee44b9e89602f2265848a662bded6f449414e7f6b943fdc4915466855fd1cc30a9b28b0bbac0086b73b29470a47c0f3de238f4bef3b'],1,4,0.0,0.0
e67314f4-1861-4314-b97c-1d30dab33135,98,张紧器故障,DEFECT,发动机张紧器可能存在故障，导致怠速和低速行驶时发动机舱出现异响。,['68ccd9cdfb252b2bd7c53ee44b9e89602f2265848a662bded6f449414e7f6b943fdc4915466855fd1cc30a9b28b0bbac0086b73b29470a47c0f3de238f4bef3b'],1,4,0.0,0.0
e3b5a34a-b1d9-4d4a-b344-f542b0a68c41,99,免费更换正时链条及张紧器,REPAIR_MEASURE,已安排4S店联系客户进行检修，更换正时链条及张紧器，由于车辆在保修期内，免费提供维修服务。,['68ccd9cdfb252b2bd7c53ee44b9e89602f2265848a662bded6f449414e7f6b943fdc4915466855fd1cc30a9b28b0bbac0086b73b29470a47c0f3de238f4bef3b'],1,3,0.0,0.0
ab3dcfa8-5083-4822-85a8-539913e23f0c,100,首次反馈已提交,EVALUATION_STATUS,"""首次反馈已提交""指消费者或缺陷报告的首次反馈已成功提交。根据描述，消费者的首次反馈已通过评估，并安排了维修。同时，缺陷报告的首次反馈也已提交，目前正在处理。这表明相关方已开始对问题进行响应和后续处理，体现了产品安全领域中对消费者反馈和缺陷管理的重视。","['68ccd9cdfb252b2bd7c53ee44b9e89602f2265848a662bded6f449414e7f6b943fdc4915466855fd1cc30a9b28b0bbac0086b73b29470a47c0f3de238f4bef3b'
 'a78ffc1ee4126bdf4229637c372adc2624071322725a170052ac9a9cce646cbcfad010db89a6374cfc065b9f2d275b0cb2351adbcb0d8a835cede706769a2491']",2,5,0.0,0.0
e7fae31c-be5f-468a-a55d-ba26feafb756,101,协作网(中国网汽车),WEBSITE,消费者通过协作网(中国网汽车)提交缺陷报告。,['68ccd9cdfb252b2bd7c53ee44b9e89602f2265848a662bded6f449414e7f6b943fdc4915466855fd1cc30a9b28b0bbac0086b73b29470a47c0f3de238f4bef3b'],1,1,0.0,0.0
96737974-5e31-45f7-a681-a1edb252f6eb,102,江苏省,COUNTRY,缺陷报告涉及的消费者所在地为江苏省。,['68ccd9cdfb252b2bd7c53ee44b9e89602f2265848a662bded6f449414e7f6b943fdc4915466855fd1cc30a9b28b0bbac0086b73b29470a47c0f3de238f4bef3b'],1,2,0.0,0.0
6118dee0-f8fc-4744-b931-74833830ab8f,103,南京市,COUNTRY,缺陷报告涉及的消费者所在地为南京市。,['68ccd9cdfb252b2bd7c53ee44b9e89602f2265848a662bded6f449414e7f6b943fdc4915466855fd1cc30a9b28b0bbac0086b73b29470a47c0f3de238f4bef3b'],1,1,0.0,0.0
59044a93-dbf9-4eb8-8297-275ee6afa0de,104,帕萨特行驶3.2万公里发动机异响,COMPLAINT,消费者报告帕萨特车型在行驶过程中发动机舱出现异响，尤其是怠速和低速行驶时更为明显。,['68ccd9cdfb252b2bd7c53ee44b9e89602f2265848a662bded6f449414e7f6b943fdc4915466855fd1cc30a9b28b0bbac0086b73b29470a47c0f3de238f4bef3b'],1,2,0.0,0.0
67959112-02be-484e-8984-56b99e04fb1c,105,车辆在保修期内,EVALUATION_STATUS,车辆在保修期内，消费者可享受免费维修服务。,['68ccd9cdfb252b2bd7c53ee44b9e89602f2265848a662bded6f449414e7f6b943fdc4915466855fd1cc30a9b28b0bbac0086b73b29470a47c0f3de238f4bef3b'],1,1,0.0,0.0
fb9f2842-0d12-4b80-9664-3abe3455d175,106,形式审查已完成,EVALUATION_STATUS,"""形式审查已完成""指的是缺陷报告的形式审查工作已经顺利完成并通过评估。根据相关描述，缺陷报告已通过形式审查，后续处理工作已被安排。这表明该报告在形式审查阶段符合要求，为后续的处理和评估奠定了基础。","['68ccd9cdfb252b2bd7c53ee44b9e89602f2265848a662bded6f449414e7f6b943fdc4915466855fd1cc30a9b28b0bbac0086b73b29470a47c0f3de238f4bef3b'
 'a78ffc1ee4126bdf4229637c372adc2624071322725a170052ac9a9cce646cbcfad010db89a6374cfc065b9f2d275b0cb2351adbcb0d8a835cede706769a2491']",2,4,0.0,0.0
025c1ff4-6051-489b-b005-9bbd7da81ab5,107,正时链条及张紧器,COMPONENT,正时链条及张紧器是发动机的重要部件，涉及维修更换。,['68ccd9cdfb252b2bd7c53ee44b9e89602f2265848a662bded6f449414e7f6b943fdc4915466855fd1cc30a9b28b0bbac0086b73b29470a47c0f3de238f4bef3b'],1,2,0.0,0.0
76952585-8034-499f-9cae-33584a5daa38,108,车辆发动机舱异响,INCIDENT,车辆在怠速和低速行驶时发动机舱出现异响，怀疑与正时链条松动或张紧器故障有关。,['68ccd9cdfb252b2bd7c53ee44b9e89602f2265848a662bded6f449414e7f6b943fdc4915466855fd1cc30a9b28b0bbac0086b73b29470a47c0f3de238f4bef3b'],1,1,0.0,0.0
447b517c-e73d-4187-8e7b-7913db4b356f,109,免费提供维修服务,REPAIR_MEASURE,由于车辆在保修期内，消费者可享受免费维修服务，包括更换正时链条及张紧器。,['68ccd9cdfb252b2bd7c53ee44b9e89602f2265848a662bded6f449414e7f6b943fdc4915466855fd1cc30a9b28b0bbac0086b73b29470a47c0f3de238f4bef3b'],1,3,0.0,0.0
4c5796ea-ed95-451e-b1b7-688be271fb62,110,李四,,,['68ccd9cdfb252b2bd7c53ee44b9e89602f2265848a662bded6f449414e7f6b943fdc4915466855fd1cc30a9b28b0bbac0086b73b29470a47c0f3de238f4bef3b'],1,1,0.0,0.0
a3a77cb7-4c38-419e-b15c-fe5c889ebbfd,111,华为技术有限公司,MANUFACTURER,华为技术有限公司是Mate60手机的生产企业，消费者对其产品质量提出投诉,['648df115cd87b36a9087a53be34fb6859e348a684cf81ac789d398e0e9529b3d419acda2429e1b2bf2ec2a11e5afa1032da0243d272d6fb49c7d08d0c2ca1375'],1,2,0.0,0.0
2cd5b29d-df10-4761-82a3-5ba3485eca90,112,华为MATE60手机,PRODUCT_MODEL,华为Mate60手机是一款通讯设备，消费者反映其存在严重发热和电池快速耗尽问题,['648df115cd87b36a9087a53be34fb6859e348a684cf81ac789d398e0e9529b3d419acda2429e1b2bf2ec2a11e5afa1032da0243d272d6fb49c7d08d0c2ca1375'],1,7,0.0,0.0
e9f8d683-78b5-40a2-ae1b-f240f1f58bf7,113,严重发热,DEFECT,华为Mate60手机在使用三个月后出现严重发热问题,['648df115cd87b36a9087a53be34fb6859e348a684cf81ac789d398e0e9529b3d419acda2429e1b2bf2ec2a11e5afa1032da0243d272d6fb49c7d08d0c2ca1375'],1,3,0.0,0.0
50d556a0-d596-45f6-8397-9b2851a81944,114,电池快速耗尽,DEFECT,华为Mate60手机在使用三个月后出现电池快速耗尽问题,['648df115cd87b36a9087a53be34fb6859e348a684cf81ac789d398e0e9529b3d419acda2429e1b2bf2ec2a11e5afa1032da0243d272d6fb49c7d08d0c2ca1375'],1,3,0.0,0.0
725ef580-911c-4889-8ac6-0e57259dbaea,115,更换同型号新机或退款,REPAIR_MEASURE,消费者要求更换同型号新机或退款以解决问题,['648df115cd87b36a9087a53be34fb6859e348a684cf81ac789d398e0e9529b3d419acda2429e1b2bf2ec2a11e5afa1032da0243d272d6fb49c7d08d0c2ca1375'],1,1,0.0,0.0
0507d73c-05ba-4802-8154-b0f250e50278,116,电子产品质量问题,COMPLAINT,消费者投诉华为Mate60手机存在电子产品质量问题，包括严重发热和电池快速耗尽,['648df115cd87b36a9087a53be34fb6859e348a684cf81ac789d398e0e9529b3d419acda2429e1b2bf2ec2a11e5afa1032da0243d272d6fb49c7d08d0c2ca1375'],1,3,0.0,0.0
4239f31a-a075-489d-983d-d0be260f866d,117,李**,CONSUMER,消费者李**对华为Mate60手机的质量问题提出投诉,['648df115cd87b36a9087a53be34fb6859e348a684cf81ac789d398e0e9529b3d419acda2429e1b2bf2ec2a11e5afa1032da0243d272d6fb49c7d08d0c2ca1375'],1,6,0.0,0.0
be74348c-7813-4a1a-8300-beb4270a6669,118,质量问题,COMPLAINT,消费者投诉华为Mate60手机存在质量问题，包括严重发热和电池快速耗尽,['648df115cd87b36a9087a53be34fb6859e348a684cf81ac789d398e0e9529b3d419acda2429e1b2bf2ec2a11e5afa1032da0243d272d6fb49c7d08d0c2ca1375'],1,5,0.0,0.0
f7394089-ecfc-4857-a44b-c532832e2ce2,119,通讯设备,PRODUCT_CATEGORY,华为Mate60手机属于通讯设备类别,['648df115cd87b36a9087a53be34fb6859e348a684cf81ac789d398e0e9529b3d419acda2429e1b2bf2ec2a11e5afa1032da0243d272d6fb49c7d08d0c2ca1375'],1,2,0.0,0.0
6153f2bf-13fb-4916-bad7-fb0bcfaed79d,120,华为官方旗舰店,,,['648df115cd87b36a9087a53be34fb6859e348a684cf81ac789d398e0e9529b3d419acda2429e1b2bf2ec2a11e5afa1032da0243d272d6fb49c7d08d0c2ca1375'],1,2,0.0,0.0
5988db79-8b05-4df6-ba61-e39b72102eeb,121,制动失灵,DEFECT,制动系统存在失灵问题，严重程度为高，涉及刹车失灵、制动距离长、刹车异响、ABS故障和刹车泵故障,['dde296897e8f9fd3717a13ed3dcc235b75f4cb290f92348af07df300a9f2947a43e80c894e52e7dfcc4f993383f0c35c608b8f67e2f17162088a32cc87799794'],1,1,0.0,0.0
ac2e7242-1e23-4651-b4f3-ee9f126b5902,122,刹车系统,COMPONENT,刹车系统是汽车底盘系统的重要组成部分，可能涉及制动失灵问题,['dde296897e8f9fd3717a13ed3dcc235b75f4cb290f92348af07df300a9f2947a43e80c894e52e7dfcc4f993383f0c35c608b8f67e2f17162088a32cc87799794'],1,7,0.0,0.0
2add65a8-33c0-4d16-bf93-4362eddb5441,123,底盘系统,PRODUCT_CATEGORY,"底盘系统是汽车的重要组成部分，包含刹车系统等关键部件)<|COMPLETE|>(""entity""",['dde296897e8f9fd3717a13ed3dcc235b75f4cb290f92348af07df300a9f2947a43e80c894e52e7dfcc4f993383f0c35c608b8f67e2f17162088a32cc87799794'],1,3,0.0,0.0
03456b82-a5ed-421e-b902-3afc8a503c96,124,制动距离长,DEFECT,制动距离长是制动系统性能下降的一种表现，可能增加碰撞风险,['dde296897e8f9fd3717a13ed3dcc235b75f4cb290f92348af07df300a9f2947a43e80c894e52e7dfcc4f993383f0c35c608b8f67e2f17162088a32cc87799794'],1,1,0.0,0.0
cf681c92-07cf-47e5-9d78-614d6d2935c6,125,刹车异响,DEFECT,刹车异响是制动系统故障的一种表现，可能由刹车部件磨损或故障引起,['dde296897e8f9fd3717a13ed3dcc235b75f4cb290f92348af07df300a9f2947a43e80c894e52e7dfcc4f993383f0c35c608b8f67e2f17162088a32cc87799794'],1,1,0.0,0.0
136fc2ff-45e1-4c41-a404-ebb722b04d41,126,ABS故障,DEFECT,ABS故障是防抱死制动系统的故障，可能导致车辆在紧急制动时失去稳定性,['dde296897e8f9fd3717a13ed3dcc235b75f4cb290f92348af07df300a9f2947a43e80c894e52e7dfcc4f993383f0c35c608b8f67e2f17162088a32cc87799794'],1,1,0.0,0.0
6514bae3-a3aa-489c-9088-bfad0868f983,127,刹车泵故障,DEFECT,刹车泵故障是制动系统中的一种问题，可能导致制动压力不足，影响刹车性能,['dde296897e8f9fd3717a13ed3dcc235b75f4cb290f92348af07df300a9f2947a43e80c894e52e7dfcc4f993383f0c35c608b8f67e2f17162088a32cc87799794'],1,1,0.0,0.0
6bd69f22-bef9-4ef2-a19b-8ab24923441d,128,刹车失灵,,,['dde296897e8f9fd3717a13ed3dcc235b75f4cb290f92348af07df300a9f2947a43e80c894e52e7dfcc4f993383f0c35c608b8f67e2f17162088a32cc87799794'],1,1,0.0,0.0
12872f57-fcf4-436b-9393-23f9ba8a957c,129,王强,CONSUMER,王强，男性，36岁，职业为司机，受教育程度为高中，伤害发生于工作场所。,['0868536767af7b6004e1c146d2e9af623d6632749cf91cf81eae0bbb94d5bc262077f9279856189544531f08ec621d04e13ec5c6af7eda58173a9b8649ae5d9d'],1,8,0.0,0.0
e6b3c763-2871-409c-9a8d-6f8352134af9,130,机械伤害,INJURY,伤害类型为机械伤害，导致右手食指断裂伤，伤害严重程度为中度。,['0868536767af7b6004e1c146d2e9af623d6632749cf91cf81eae0bbb94d5bc262077f9279856189544531f08ec621d04e13ec5c6af7eda58173a9b8649ae5d9d'],1,3,0.0,0.0
0dfeb326-a54c-4c85-9d5d-9ba87a7f5e87,131,右手食指断裂伤,INJURY,伤害临床诊断为右手食指断裂伤，累及肌肉系统，伤害性质为裂伤。,['0868536767af7b6004e1c146d2e9af623d6632749cf91cf81eae0bbb94d5bc262077f9279856189544531f08ec621d04e13ec5c6af7eda58173a9b8649ae5d9d'],1,5,0.0,0.0
058d9224-50fd-4e62-a7cb-3e16349f259c,132,切割机,PRODUCT_CATEGORY,切割机为导致伤害的直接物品，属于C02大类和C0205小类。,['0868536767af7b6004e1c146d2e9af623d6632749cf91cf81eae0bbb94d5bc262077f9279856189544531f08ec621d04e13ec5c6af7eda58173a9b8649ae5d9d'],1,1,0.0,0.0
c118c64c-369c-47a4-9111-07779eb6d89b,133,广东省,COUNTRY,广东省是伤害发生地，同时也是消费者所在的省份，其中消费者所在的城市为深圳市。这表明与产品安全相关的事件可能集中在广东省，尤其是深圳市，需进一步关注该地区的产品安全问题。,"['0868536767af7b6004e1c146d2e9af623d6632749cf91cf81eae0bbb94d5bc262077f9279856189544531f08ec621d04e13ec5c6af7eda58173a9b8649ae5d9d'
 'a78ffc1ee4126bdf4229637c372adc2624071322725a170052ac9a9cce646cbcfad010db89a6374cfc065b9f2d275b0cb2351adbcb0d8a835cede706769a2491']",2,3,0.0,0.0
771d63fa-496a-4fbe-9394-5c4ae924d045,134,手外科,EVALUATION_STATUS,伤害由手外科部门处理，患者被转院。,['0868536767af7b6004e1c146d2e9af623d6632749cf91cf81eae0bbb94d5bc262077f9279856189544531f08ec621d04e13ec5c6af7eda58173a9b8649ae5d9d'],1,1,0.0,0.0
fa6d6cc5-261e-414e-8c58-ef34ff72a837,135,2023-07-01 18:45,INCIDENT,伤害就诊时间为2023年7月1日18:45。,['0868536767af7b6004e1c146d2e9af623d6632749cf91cf81eae0bbb94d5bc262077f9279856189544531f08ec621d04e13ec5c6af7eda58173a9b8649ae5d9d'],1,1,0.0,0.0
c35fc820-53bb-49cd-8a06-b785cad03296,136,工作场所,INCIDENT,伤害发生地点为工作场所。,['0868536767af7b6004e1c146d2e9af623d6632749cf91cf81eae0bbb94d5bc262077f9279856189544531f08ec621d04e13ec5c6af7eda58173a9b8649ae5d9d'],1,1,0.0,0.0
17884e11-252a-4ab9-872c-236ce4a2a4a9,137,工作,INCIDENT,伤害发生时的活动为工作。,['0868536767af7b6004e1c146d2e9af623d6632749cf91cf81eae0bbb94d5bc262077f9279856189544531f08ec621d04e13ec5c6af7eda58173a9b8649ae5d9d'],1,1,0.0,0.0
a8601c27-4bfe-406a-bda3-8854abfa4ab3,138,未饮酒,EVALUATION_STATUS,在伤害发生时，张伟未饮酒。这表明在事件发生时，张伟处于清醒状态，与饮酒行为无关，可能对事件的分析和责任认定具有重要意义。,"['0868536767af7b6004e1c146d2e9af623d6632749cf91cf81eae0bbb94d5bc262077f9279856189544531f08ec621d04e13ec5c6af7eda58173a9b8649ae5d9d'
 'b5e716b1f062d511dd300de9550d02c3bac9015435cfb840355683cdd562a54daecf4210b69e0e6bc76d725f4264f6b044ad86347615d4b66f10e58b7568d84c'
 'b454fdb3424e9315fdf1f60a4a4ef58cfd7612d446c32c71b60cec7d54d02d8d7495464da04af2e93e5d1bf94425c7632e2855a42baaa427ea5094f65137a3d8']",3,3,0.0,0.0
4c215097-be80-4ccf-9153-fd33e4432332,139,裂伤,INJURY,伤害性质为裂伤。,['0868536767af7b6004e1c146d2e9af623d6632749cf91cf81eae0bbb94d5bc262077f9279856189544531f08ec621d04e13ec5c6af7eda58173a9b8649ae5d9d'],1,2,0.0,0.0
b4babe1c-1657-460c-ae5e-e1701ce828fc,140,手指,COMPONENT,伤害部位为手指。,['0868536767af7b6004e1c146d2e9af623d6632749cf91cf81eae0bbb94d5bc262077f9279856189544531f08ec621d04e13ec5c6af7eda58173a9b8649ae5d9d'],1,0,,
5a5669df-8814-4442-8f01-621f23ac0ce8,141,肌肉系统,COMPONENT,伤害累及系统为肌肉系统。,['0868536767af7b6004e1c146d2e9af623d6632749cf91cf81eae0bbb94d5bc262077f9279856189544531f08ec621d04e13ec5c6af7eda58173a9b8649ae5d9d'],1,1,0.0,0.0
009bb868-a0e2-44b2-a5f2-f32c52b49cbc,142,中度,EVALUATION_STATUS,伤害严重程度为中度。,['0868536767af7b6004e1c146d2e9af623d6632749cf91cf81eae0bbb94d5bc262077f9279856189544531f08ec621d04e13ec5c6af7eda58173a9b8649ae5d9d'],1,1,0.0,0.0
